step,loss
0,0.900833
100,0.090049
200,0.0456072
300,0.0433924
400,0.0469553
500,0.0333918
600,0.0289794
700,0.0439903
800,0.0289287
900,0.0232712
1000,0.032533
1100,0.0265907
1200,0.0256485
1300,0.0181835
1400,0.0162144
1500,0.0152603
1600,0.0266051
1700,0.0174083
1800,0.0178013
1900,0.0185957
2000,0.0177851
2100,0.0148149
2200,0.01531
2300,0.0135139
2400,0.0111426
2500,0.0129276
2600,0.00976547
2700,0.0107548
2800,0.00880792
2900,0.0145088
3000,0.00971534
3100,0.0107468
3200,0.0106746
3300,0.00945119
3400,0.00944777
3500,0.00858944
3600,0.00824325
3700,0.00740903
3800,0.00958429
3900,0.00769402
4000,0.00807425
4100,0.00750071
4200,0.00876012
4300,0.00785926
4400,0.00723187
4500,0.00677234
4600,0.00648039
4700,0.00650377
4800,0.00643385
4900,0.00616357
5000,0.0068284
5100,0.00827757
5200,0.00627104
5300,0.0053733
5400,0.00616352
5500,0.00891144
5600,0.00799707
5700,0.00538839
5800,0.00590578
5900,0.00509941
6000,0.00569755
6100,0.00589637
6200,0.00616893
6300,0.00582675
6400,0.00612702
6500,0.00535281
6600,0.00567703
6700,0.00484108
6800,0.00631951
6900,0.00522322
7000,0.00511473
7100,0.00512285
7200,0.00518261
7300,0.00477827
7400,0.00474654
7500,0.0046223
7600,0.00468915
7700,0.00420629
7800,0.00405702
7900,0.00439265
8000,0.00425009
8100,0.00492229
8200,0.00499246
8300,0.0056118
8400,0.00676982
8500,0.00531541
8600,0.00484039
8700,0.00428301
8800,0.00446961
8900,0.00486134
9000,0.00432225
9100,0.00394429
9200,0.00404601
9300,0.00370894
9400,0.00368742
9500,0.00361809
9600,0.00369749
9700,0.00356381
9800,0.00372467
9900,0.00384705
10000,0.00368881
10100,0.00350731
10200,0.00338315
10300,0.00346778
10400,0.00333952
10500,0.00340508
10600,0.00390452
10700,0.00481714
10800,0.00669386
10900,0.00551518
11000,0.0056989
11100,0.00459923
11200,0.00375691
11300,0.00339064
11400,0.00321299
11500,0.00371797
11600,0.00322147
11700,0.00320404
11800,0.00317102
11900,0.00311539
12000,0.00324745
12100,0.00315079
12200,0.00319437
12300,0.00338814
12400,0.00315472
12500,0.0030839
12600,0.00306725
12700,0.00366961
12800,0.00321388
12900,0.00314318
13000,0.00310186
13100,0.00304331
13200,0.00325233
13300,0.00303824
13400,0.00306376
13500,0.00355828
13600,0.00293091
13700,0.00299379
13800,0.00305762
13900,0.00346516
14000,0.00301496
14100,0.00325917
14200,0.00310913
14300,0.00333836
14400,0.00295847
14500,0.00300367
14600,0.00310865
14700,0.00294769
14800,0.00273551
14900,0.00328743
15000,0.00320555
15100,0.00287706
15200,0.00279883
15300,0.00292214
15400,0.00290337
15500,0.00270235
15600,0.00310209
15700,0.00319934
15800,0.00327756
15900,0.00296055
16000,0.00315679
16100,0.00260754
16200,0.00316666
16300,0.0028022
16400,0.00302344
16500,0.00272723
16600,0.00279132
16700,0.00270168
16800,0.0028701
16900,0.00297831
17000,0.00270393
17100,0.00300571
17200,0.00292959
17300,0.00264694
17400,0.00260631
17500,0.00306622
17600,0.00260016
17700,0.0025589
17800,0.00255913
17900,0.00324114
18000,0.00249647
18100,0.0025801
18200,0.00278119
18300,0.00261893
18400,0.00284812
18500,0.00276466
18600,0.00223182
18700,0.00244611
18800,0.0028264
18900,0.00257817
19000,0.00317459
19100,0.00266065
19200,0.00247539
19300,0.00247858
19400,0.00245904
19500,0.00254874
19600,0.00408047
19700,0.00246944
19800,0.0023399
19900,0.00254492
20000,0.00254393
20100,0.00292258
20200,0.00249952
20300,0.00226502
20400,0.0024502
20500,0.00247732
20600,0.00261909
20700,0.00254909
20800,0.00273904
20900,0.00239386
21000,0.00277127
21100,0.00244675
21200,0.00234495
21300,0.0022947
21400,0.00292373
21500,0.00211332
21600,0.00234801
21700,0.00251334
21800,0.00225049
21900,0.00242015
22000,0.00288636
22100,0.0023498
22200,0.00225634
22300,0.00231614
22400,0.00224486
22500,0.00248407
22600,0.00268974
22700,0.00239089
22800,0.00236791
22900,0.00228765
23000,0.00233162
23100,0.00220628
23200,0.00256471
23300,0.00224013
23400,0.00228511
23500,0.00256355
23600,0.00208824
23700,0.00210067
23800,0.00220947
23900,0.00232505
24000,0.0020243
24100,0.00228526
24200,0.00210286
24300,0.00214645
24400,0.00237176
24500,0.00211844
24600,0.00222796
24700,0.00240455
24800,0.00206747
24900,0.002177
25000,0.00245886
25100,0.0021835
25200,0.00217164
25300,0.00223197
25400,0.0023277
25500,0.0020254
25600,0.00211439
25700,0.0021943
25800,0.00240695
25900,0.00220309
26000,0.00232469
26100,0.0021908
26200,0.00227319
26300,0.00222392
26400,0.00213271
26500,0.00192101
26600,0.00201666
26700,0.0023934
26800,0.00228135
26900,0.00251577
27000,0.00215545
27100,0.00194697
27200,0.00187257
27300,0.00230567
27400,0.00222048
27500,0.00203152
27600,0.00224689
27700,0.00212012
27800,0.00196163
27900,0.00200061
28000,0.00218542
28100,0.00371396
28200,0.00219511
28300,0.00211851
28400,0.00180313
28500,0.00209845
28600,0.00200499
28700,0.00196658
28800,0.00199698
28900,0.00196232
29000,0.00221769
29100,0.00195577
29200,0.00183482
29300,0.00214836
29400,0.00200001
29500,0.00209811
29600,0.00182426
29700,0.00183021
29800,0.00207064
29900,0.00182582
30000,0.00185238
30100,0.00190638
30200,0.00208079
30300,0.0019743
30400,0.00193444
30500,0.002169
30600,0.00209239
30700,0.0022304
30800,0.00192586
30900,0.00226734
31000,0.00211762
31100,0.00204078
31200,0.00212872
31300,0.00202593
31400,0.00207427
31500,0.0020698
31600,0.0019368
31700,0.00181583
31800,0.00188507
31900,0.00224807
32000,0.00186713
32100,0.00215887
32200,0.00192199
32300,0.00187536
32400,0.0019266
32500,0.00206171
32600,0.00195802
32700,0.00180224
32800,0.00204784
32900,0.00185295
33000,0.00179772
33100,0.00200588
33200,0.00180501
33300,0.00202211
33400,0.00176389
33500,0.00217264
33600,0.00197118
33700,0.00214035
33800,0.00188156
33900,0.00207594
34000,0.00189409
34100,0.00192462
34200,0.00193362
34300,0.00209507
34400,0.00171714
34500,0.00173336
34600,0.00208428
34700,0.00182703
34800,0.00184225
34900,0.00181863
35000,0.00197266
35100,0.00188226
35200,0.00189063
35300,0.00198731
35400,0.00197258
35500,0.00183092
35600,0.00173243
35700,0.00189613
35800,0.00172438
35900,0.00150016
36000,0.00195629
36100,0.00191146
36200,0.00191728
36300,0.00186127
36400,0.00173149
36500,0.00168166
36600,0.00180734
36700,0.00177885
36800,0.00196867
36900,0.00187292
37000,0.0017113
37100,0.00172722
37200,0.00197744
37300,0.00200758
37400,0.00177182
37500,0.00190977
37600,0.0018513
37700,0.00178822
37800,0.00186463
37900,0.0016818
38000,0.00190153
38100,0.0018338
38200,0.00179735
38300,0.00174119
38400,0.00180245
38500,0.00176394
38600,0.00202209
38700,0.00172909
38800,0.00183722
38900,0.00159391
39000,0.00192084
39100,0.00178063
39200,0.00172627
39300,0.00184457
39400,0.00184194
39500,0.0018778
39600,0.00169506
39700,0.00170375
39800,0.0017816
39900,0.00238205
40000,0.00176586
40100,0.00180392
40200,0.0018095
40300,0.00184128
40400,0.00179664
40500,0.00189823
40600,0.0017715
40700,0.00170485
40800,0.00180898
40900,0.00175026
41000,0.00167463
41100,0.00158784
41200,0.00171204
41300,0.00172673
41400,0.00174535
41500,0.00179059
41600,0.00182522
41700,0.00168595
41800,0.00178318
41900,0.00176431
42000,0.00164353
42100,0.00167165
42200,0.00174652
42300,0.00160913
42400,0.00176866
42500,0.00161901
42600,0.00174982
42700,0.00170475
42800,0.00166311
42900,0.00173859
43000,0.00174393
43100,0.00181551
43200,0.00173508
43300,0.00168174
43400,0.00166727
43500,0.00148956
43600,0.00159691
43700,0.00176613
43800,0.00162447
43900,0.00176274
44000,0.00167484
44100,0.0015209
44200,0.00160382
44300,0.00155581
44400,0.00167568
44500,0.0016941
44600,0.00167878
44700,0.00168765
44800,0.00159593
44900,0.00166672
45000,0.00179241
45100,0.00169567
45200,0.00152547
45300,0.00177548
45400,0.00185054
45500,0.00165705
45600,0.00172556
45700,0.00162836
45800,0.00157868
45900,0.0016476
46000,0.00173613
46100,0.00157029
46200,0.00155759
46300,0.00160391
46400,0.00199438
46500,0.00183637
46600,0.00151888
46700,0.00153408
46800,0.00163449
46900,0.00168919
47000,0.00180749
47100,0.0017824
47200,0.00176956
47300,0.00159044
47400,0.0015821
47500,0.00169547
47600,0.00171688
47700,0.00163962
47800,0.00178536
47900,0.0015887
48000,0.00161103
48100,0.00163812
48200,0.00205861
48300,0.00167303
48400,0.00146919
48500,0.00162586
48600,0.00157993
48700,0.00160425
48800,0.00164177
48900,0.00165546
49000,0.00168004
49100,0.00156178
49200,0.00150551
49300,0.00149106
49400,0.00169375
49500,0.00171521
49600,0.00149004
49700,0.00150316
49800,0.00154647
49900,0.00158611
50000,0.00156218
50100,0.00150733
50200,0.00158121
50300,0.00156822
50400,0.0015676
50500,0.00153929
50600,0.00163143
50700,0.00144949
50800,0.00161047
50900,0.00170176
51000,0.00159796
51100,0.00163418
51200,0.00145749
51300,0.00147456
51400,0.0015956
51500,0.00160603
51600,0.00167819
51700,0.00181636
51800,0.00159846
51900,0.00163757
52000,0.00164705
52100,0.00162335
52200,0.00155506
52300,0.0016304
52400,0.00154745
52500,0.00158139
52600,0.00160185
52700,0.00161607
52800,0.00159952
52900,0.00150746
53000,0.0014947
53100,0.0015949
53200,0.00139536
53300,0.00145117
53400,0.00172343
53500,0.0016913
53600,0.00167895
53700,0.00178227
53800,0.00152541
53900,0.00149071
54000,0.00159026
54100,0.00151483
54200,0.00154832
54300,0.00138391
54400,0.00147757
54500,0.00190618
54600,0.0014913
54700,0.00152622
54800,0.00163492
54900,0.00145927
55000,0.00157121
55100,0.00159609
55200,0.00137153
55300,0.00150461
55400,0.0013968
55500,0.00148695
55600,0.00143524
55700,0.00150126
55800,0.00147046
55900,0.00160495
56000,0.00196999
56100,0.00304764
56200,0.00159189
56300,0.00138341
56400,0.00156124
56500,0.00153725
56600,0.00165391
56700,0.00164813
56800,0.00149202
56900,0.00145211
57000,0.00150528
57100,0.00149947
57200,0.00163291
57300,0.00131073
57400,0.00151201
57500,0.00155615
57600,0.00154206
57700,0.00157621
57800,0.00185777
57900,0.00157008
58000,0.00154295
58100,0.00146213
58200,0.00137366
58300,0.00153759
58400,0.00148941
58500,0.00155203
58600,0.00193765
58700,0.00144579
58800,0.00136471
58900,0.00144163
59000,0.00160365
59100,0.0015007
59200,0.0014567
59300,0.00151242
59400,0.00149628
59500,0.00137654
59600,0.00152345
59700,0.00148859
59800,0.00157845
59900,0.00152738
60000,0.00147941
60100,0.00137721
60200,0.00146734
60300,0.00152747
60400,0.00137987
60500,0.00164816
60600,0.00154213
60700,0.00148975
60800,0.00140002
60900,0.00152661
61000,0.00162336
61100,0.00133718
61200,0.00144432
61300,0.00149388
61400,0.00145157
61500,0.0014264
61600,0.00153112
61700,0.00142392
61800,0.00142744
61900,0.00141188
62000,0.00149004
62100,0.00138784
62200,0.00146353
62300,0.00134787
62400,0.00139726
62500,0.00137262
62600,0.00140157
62700,0.001462
62800,0.00154382
62900,0.00152581
63000,0.00151619
63100,0.0015427
63200,0.00139838
63300,0.00152401
63400,0.00136274
63500,0.00162527
63600,0.00148838
63700,0.00142942
63800,0.00136381
63900,0.00159447
64000,0.00144415
64100,0.00133687
64200,0.00137048
64300,0.00138904
64400,0.00137677
64500,0.0014257
64600,0.0014502
64700,0.00136273
64800,0.00130196
64900,0.00156803
65000,0.00143668
65100,0.00150542
65200,0.00149212
65300,0.00139766
65400,0.00150766
65500,0.00144801
65600,0.00139758
65700,0.00144217
65800,0.00152615
65900,0.00149441
66000,0.0013718
66100,0.00144559
66200,0.00131964
66300,0.00147866
66400,0.00159749
66500,0.00139705
66600,0.00137028
66700,0.00154561
66800,0.00152349
66900,0.00157843
67000,0.00142124
67100,0.00145153
67200,0.00155815
67300,0.00144988
67400,0.00135865
67500,0.00139512
67600,0.00131993
67700,0.00135754
67800,0.00139975
67900,0.0014123
68000,0.00138907
68100,0.00130575
68200,0.00145657
68300,0.00149118
68400,0.00161435
68500,0.00142317
68600,0.00131698
68700,0.00154529
68800,0.00137152
68900,0.00142123
69000,0.00137951
69100,0.00133451
69200,0.00131662
69300,0.00158527
69400,0.00142577
69500,0.0013472
69600,0.00133072
69700,0.00161246
69800,0.00139592
69900,0.00135995
70000,0.00145963
70100,0.00148033
70200,0.00139188
70300,0.0013649
70400,0.00134128
70500,0.00139059
70600,0.00145942
70700,0.00142759
70800,0.00164491
70900,0.00152516
71000,0.0014739
71100,0.00137724
71200,0.00139597
71300,0.00125149
71400,0.00126325
71500,0.00142619
71600,0.00137449
71700,0.00150057
71800,0.0014423
71900,0.00130491
72000,0.00141756
72100,0.00133292
72200,0.00148131
72300,0.00134394
72400,0.00129534
72500,0.00143005
72600,0.00143358
72700,0.00133754
72800,0.00138418
72900,0.00132506
73000,0.00139663
73100,0.0013727
73200,0.00118413
73300,0.00127908
73400,0.00141799
73500,0.00128347
73600,0.00137708
73700,0.00138752
73800,0.00133654
73900,0.00279419
74000,0.00137061
74100,0.00125471
74200,0.00142629
74300,0.00142207
74400,0.00131955
74500,0.00124669
74600,0.0013792
74700,0.00133298
74800,0.00144157
74900,0.00124884
75000,0.00132273
75100,0.00113553
75200,0.00124119
75300,0.00139534
75400,0.00133496
75500,0.00142934
75600,0.00133627
75700,0.00138589
75800,0.00137543
75900,0.00132993
76000,0.00124789
76100,0.0014265
76200,0.00131879
76300,0.00128409
76400,0.00141414
76500,0.00127343
76600,0.00132109
76700,0.00140846
76800,0.00162823
76900,0.00147701
77000,0.00134931
77100,0.00136694
77200,0.0013685
77300,0.00138813
77400,0.00135676
77500,0.00151116
77600,0.00137177
77700,0.00132962
77800,0.00142245
77900,0.00122647
78000,0.00137827
78100,0.00144978
78200,0.00140002
78300,0.00129025
78400,0.00141204
78500,0.00140464
78600,0.00143375
78700,0.0014177
78800,0.00126789
78900,0.0012981
79000,0.00139515
79100,0.00130515
79200,0.00121193
79300,0.0014183
79400,0.0013811
79500,0.00133399
79600,0.00133762
79700,0.00158031
79800,0.00135261
79900,0.00141784
80000,0.0013372
80100,0.00125766
80200,0.00140399
80300,0.00124649
80400,0.00203144
80500,0.00135901
80600,0.00125144
80700,0.00127175
80800,0.0013115
80900,0.0012823
81000,0.00146114
81100,0.00136339
81200,0.00135369
81300,0.00124319
81400,0.00124992
81500,0.00135145
81600,0.00137865
81700,0.00129895
81800,0.00130391
81900,0.0014373
82000,0.00131469
82100,0.00129949
82200,0.00129608
82300,0.00129109
82400,0.00126815
82500,0.00128627
82600,0.00125721
82700,0.00138771
82800,0.00129911
82900,0.0012674
83000,0.00136064
83100,0.00127796
83200,0.00149017
83300,0.00122327
83400,0.00135122
83500,0.00128261
83600,0.00155517
83700,0.00136832
83800,0.00142062
83900,0.00135351
84000,0.00139445
84100,0.00246676
84200,0.00131507
84300,0.0013507
84400,0.00123545
84500,0.00133689
84600,0.00148375
84700,0.00129445
84800,0.00122719
84900,0.00127347
85000,0.00128761
85100,0.00128517
85200,0.00132625
85300,0.00126016
85400,0.00141513
85500,0.00138298
85600,0.00135385
85700,0.00129845
85800,0.00141728
85900,0.0014491
86000,0.0014161
86100,0.00122004
86200,0.00119704
86300,0.00122997
86400,0.00128501
86500,0.00137561
86600,0.00131333
86700,0.00136097
86800,0.00125163
86900,0.00135439
87000,0.00122684
87100,0.00133056
87200,0.00130097
87300,0.00121684
87400,0.00124445
87500,0.00119637
87600,0.00127092
87700,0.00127606
87800,0.00131699
87900,0.00139977
88000,0.00132631
88100,0.00121087
88200,0.00130249
88300,0.00128047
88400,0.00125405
88500,0.0012627
88600,0.0011767
88700,0.00125381
88800,0.00124107
88900,0.00132803
89000,0.00119101
89100,0.00121053
89200,0.00130717
89300,0.0013357
89400,0.00135215
89500,0.00126081
89600,0.00117898
89700,0.0014398
89800,0.00125104
89900,0.00126792
90000,0.00130155
90100,0.00125235
90200,0.00142799
90300,0.0012254
90400,0.00123656
90500,0.00124785
90600,0.00126777
90700,0.0014421
90800,0.00146673
90900,0.00122206
91000,0.00130475
91100,0.00136276
91200,0.00148573
91300,0.00142934
91400,0.001398
91500,0.00142842
91600,0.00145168
91700,0.00127878
91800,0.00118701
91900,0.00117128
92000,0.00133858
92100,0.00129506
92200,0.00137313
92300,0.00124526
92400,0.00123978
92500,0.0014432
92600,0.00129967
92700,0.00132536
92800,0.00123084
92900,0.00127
93000,0.00130325
93100,0.00123581
93200,0.00137206
93300,0.00146386
93400,0.00128733
93500,0.00126897
93600,0.00119005
93700,0.00130315
93800,0.0011803
93900,0.0011858
94000,0.00128704
94100,0.00134156
94200,0.00123203
94300,0.0012119
94400,0.00143629
94500,0.00144717
94600,0.00138955
94700,0.00213993
94800,0.00126155
94900,0.00143978
95000,0.00141736
95100,0.00125487
95200,0.00128202
95300,0.00118192
95400,0.00114864
95500,0.00119345
95600,0.00128356
95700,0.00129284
95800,0.00128242
95900,0.00127102
96000,0.00115594
96100,0.00128296
96200,0.00116988
96300,0.00122622
96400,0.00118322
96500,0.00112986
96600,0.00126637
96700,0.00124889
96800,0.00122706
96900,0.00123374
97000,0.0013491
97100,0.00112714
97200,0.00122698
97300,0.00118573
97400,0.00117441
97500,0.00142913
97600,0.00122653
97700,0.00117581
97800,0.00120579
97900,0.0014752
98000,0.00137299
98100,0.00130875
98200,0.00148519
98300,0.00124466
98400,0.00126573
98500,0.00139465
98600,0.00138198
98700,0.00138049
98800,0.00124884
98900,0.00118487
99000,0.00129928
99100,0.00130024
99200,0.00123633
99300,0.00134584
99400,0.00117333
99500,0.0012871
99600,0.00126785
99700,0.00118933
99800,0.00119916
99900,0.00132369
100000,0.00127545
100100,0.00123916
100200,0.0013244
100300,0.00128811
100400,0.0013432
100500,0.00138082
100600,0.00119419
100700,0.00116542
100800,0.00119881
100900,0.00138233
101000,0.00117144
101100,0.00121192
101200,0.00122738
101300,0.00124558
101400,0.00122856
101500,0.00115295
101600,0.00121646
101700,0.00124708
101800,0.00118655
101900,0.00129474
102000,0.00128724
102100,0.00137261
102200,0.00111382
102300,0.00118499
102400,0.00110762
102500,0.00121572
102600,0.00128229
102700,0.00130797
102800,0.00109266
102900,0.00123657
103000,0.0012295
103100,0.00118036
103200,0.00115597
103300,0.0011866
103400,0.00128172
103500,0.00127518
103600,0.00115075
103700,0.00130977
103800,0.00121985
103900,0.00128034
104000,0.00132405
104100,0.00125346
104200,0.0011969
104300,0.00123043
104400,0.00117399
104500,0.0012513
104600,0.00124458
104700,0.00115547
104800,0.001359
104900,0.0011086
105000,0.00125339
105100,0.00126583
105200,0.00126462
105300,0.00118451
105400,0.00119827
105500,0.0011788
105600,0.00128711
105700,0.00112877
105800,0.00128098
105900,0.00124152
106000,0.00128624
106100,0.00128459
106200,0.0011824
106300,0.00117168
106400,0.00118152
106500,0.00113544
106600,0.00124105
106700,0.00113198
106800,0.00126643
106900,0.00128701
107000,0.00120756
107100,0.00124714
107200,0.00122725
